-2.303680,-0.209579,-2.377019
-2.163965,-0.209492,-2.335985
-2.039214,-0.209579,-2.285779
-1.952796,-0.209596,-2.260740
-1.881737,-0.209995,-2.228233
-1.804132,-0.209891,-2.205785
-1.734858,-0.210282,-2.185993
-1.632559,-0.210343,-2.144557
-1.599328,-0.210672,-2.135892
-1.507044,-0.210881,-2.099086
-1.362798,-0.211141,-2.046329
-1.182914,-0.211402,-1.989672
-0.988416,-0.211636,-1.922571
-0.844924,-0.211497,-1.861586
-0.707405,-0.211150,-1.823512
-0.589824,-0.210577,-1.776179
-0.480396,-0.209909,-1.686975
-0.410830,-0.210403,-1.677381
-0.341364,-0.210985,-1.649794
-0.273186,-0.211844,-1.629234
-0.232551,-0.212243,-1.626482
-0.195694,-0.211974,-1.621500
-0.168646,-0.211566,-1.622456
-0.143630,-0.211375,-1.620683
-0.122014,-0.211393,-1.619262
-0.097808,-0.211644,-1.620189
-0.082747,-0.211696,-1.618267
-0.073202,-0.211323,-1.616116
-0.065534,-0.210742,-1.617370
-0.056890,-0.210039,-1.618373
-0.044245,-0.209422,-1.604525
-0.035065,-0.210421,-1.600675
-0.028391,-0.211219,-1.599420
-0.025623,-0.211636,-1.605515
-0.022046,-0.211488,-1.607447
-0.018015,-0.211714,-1.608724
-0.015523,-0.211905,-1.610583
-0.013833,-0.211480,-1.610962
-0.013548,-0.211332,-1.612773
-0.013171,-0.211315,-1.612753
-0.012805,-0.211445,-1.614238
-0.012789,-0.212252,-1.614099
-0.013798,-0.212703,-1.614200
-0.011818,-0.212651,-1.615320
-0.012780,-0.212200,-1.613497
-0.012694,-0.211731,-1.611160
-0.011246,-0.211775,-1.610760
-0.009922,-0.212174,-1.611531
-0.011280,-0.212278,-1.610906
-0.009574,-0.212148,-1.611415
-0.007391,-0.211974,-1.612755
-0.008688,-0.211966,-1.613260
-0.007312,-0.212009,-1.613572
-0.007024,-0.212573,-1.611051
-0.005310,-0.213172,-1.612903
-0.008145,-0.213337,-1.613076
-0.007297,-0.213190,-1.613923
-0.007625,-0.212851,-1.614265
-0.010213,-0.212565,-1.614156
-0.009579,-0.212495,-1.613757
-0.010921,-0.212608,-1.612874
-0.012217,-0.212634,-1.613888
-0.012274,-0.212660,-1.613964
-0.012594,-0.212582,-1.613700
-0.012971,-0.212573,-1.613106
-0.012021,-0.212582,-1.613568
-0.012064,-0.212651,-1.612823
-0.011369,-0.212712,-1.612611
-0.010293,-0.212756,-1.612103
-0.009056,-0.212729,-1.611045
-0.008240,-0.212686,-1.610110
-0.007258,-0.212669,-1.610396
