0.000000,0.000000,-1.618492
0.000000,0.000000,-1.618396
0.000000,0.000000,-1.618394
0.000000,0.000000,-1.618394
0.000000,0.000000,-1.618364
0.000000,0.000000,-1.618392
0.000000,0.000000,-1.618439
0.000000,0.000000,-1.618463
0.000000,0.000000,-1.618466
0.000000,0.000000,-1.618424
0.000000,0.000000,-1.618320
0.000000,0.000000,-1.618330
0.000000,0.000000,-1.618204
0.000000,0.000000,-1.617983
0.000000,0.000000,-1.618048
0.000000,0.000000,-1.617995
0.000000,0.000000,-1.617824
0.000000,0.000000,-1.617799
0.000000,0.000000,-1.617760
0.000000,0.000000,-1.617565
0.000000,0.000000,-1.617624
0.000000,0.000000,-1.617638
0.000000,0.000000,-1.617552
0.000000,0.000000,-1.617427
0.000000,0.000000,-1.617486
0.000000,0.000000,-1.617516
0.000000,0.000000,-1.617808
0.000000,0.000000,-1.617799
0.000000,0.000000,-1.617793
0.000000,0.000000,-1.617846
0.000000,0.000000,-1.617706
0.000000,0.000000,-1.617869
0.000000,0.000000,-1.617771
0.000000,0.000000,-1.617689
0.000000,0.000000,-1.617684
0.000000,0.000000,-1.617558
0.000000,0.000000,-1.617594
0.000000,0.000000,-1.617674
0.000000,0.000000,-1.617780
0.000000,0.000000,-1.617586
0.000000,0.000000,-1.617501
0.000000,0.000000,-1.617456
0.000000,0.000000,-1.617461
0.000000,0.000000,-1.617540
0.000000,0.000000,-1.617629
0.000000,0.000000,-1.617658
0.000000,0.000000,-1.617625
0.000000,0.000000,-1.617608
0.000000,0.000000,-1.617660
0.000000,0.000000,-1.617687
0.000000,0.000000,-1.617744
0.000000,0.000000,-1.617742
0.000000,0.000000,-1.617823
0.000000,0.000000,-1.617776
0.000000,0.000000,-1.617754
0.000000,0.000000,-1.617719
0.000000,0.000000,-1.617706
0.000000,0.000000,-1.617612
0.000000,0.000000,-1.617658
0.000000,0.000000,-1.617690
0.000000,0.000000,-1.617671
0.000000,0.000000,-1.617679
0.000000,0.000000,-1.617853
0.000000,0.000000,-1.617798
0.000000,0.000000,-1.617784
0.000000,0.000000,-1.617602
0.000000,0.000000,-1.617958
0.000000,0.000000,-1.617862
0.000000,0.000000,-1.617617
0.000000,0.000000,-1.617892
0.000000,0.000000,-1.618116
0.000000,0.000000,-1.617880
0.000000,0.000000,-1.617711
0.000000,0.000000,-1.617671
0.000000,0.000000,-1.617645
0.000000,0.000000,-1.617876
0.000000,0.000000,-1.617947
0.000000,0.000000,-1.617730
0.000000,0.000000,-1.617651
0.000000,0.000000,-1.617649
0.000000,0.000000,-1.617652
0.000000,0.000000,-1.617686
0.000000,0.000000,-1.617757
0.000000,0.000000,-1.617641
0.000000,0.000000,-1.617478
0.000000,0.000000,-1.617317
0.000000,0.000000,-1.616890
0.000000,0.000000,-1.618141
0.000000,0.000000,-1.618715
0.000000,0.000000,-1.617518
0.000000,0.000000,-1.617567
0.000000,0.000000,-1.616395
0.000000,0.000000,-1.625082
0.000000,0.000000,-1.622836
0.000000,0.000000,-1.619167
0.000000,0.000000,-1.612190
0.000000,0.000000,-1.617023
0.000000,0.000000,-1.656198
0.000000,0.000000,-1.727246
0.000000,0.000000,-1.772885
0.000000,0.000000,-1.827312
0.000000,0.000000,-1.896441
0.000000,0.000000,-1.970215
0.000000,0.000000,-2.060465
0.000000,0.000000,-2.129848
0.000000,0.000000,-2.182700
0.000000,0.000000,-2.262064
0.000000,0.000000,-2.311888
0.000000,0.000000,-2.365084
0.000000,0.000000,-2.424786
0.000000,0.000000,-2.485464
0.000000,0.000000,-2.538348
0.000000,0.000000,-2.611779
0.000000,0.000000,-2.649509
0.000000,0.000000,-2.692127
0.000000,0.000000,-2.753620
0.000000,0.000000,-2.782218
0.000000,0.000000,-2.793083
0.000000,0.000000,-2.810049
0.000000,0.000000,-2.811021
0.000000,0.000000,-2.792448
0.000000,0.000000,-2.792746
0.000000,0.000000,-2.788285
0.000000,0.000000,-2.781738
0.000000,0.000000,-2.781024
0.000000,0.000000,-2.778552
0.000000,0.000000,-2.774196
0.000000,0.000000,-2.762378
0.000000,0.000000,-2.732337
0.000000,0.000000,-2.717355
0.000000,0.000000,-2.684426
0.000000,0.000000,-2.604124
0.000000,0.000000,-2.528486
0.000000,0.000000,-2.480035
0.000000,0.000000,-2.411011
0.000000,0.000000,-2.299378
0.000000,0.000000,-2.208631
0.000000,0.000000,-2.141908
0.000000,0.000000,-2.064241
0.000000,0.000000,-1.944785
0.000000,0.000000,-1.823676
0.000000,0.000000,-1.725259
0.000000,0.000000,-1.659238
0.000000,0.000000,-1.612064
0.000000,0.000000,-1.580958
0.000000,0.000000,-1.510286
0.000000,0.000000,-1.443377
0.000000,0.000000,-1.377470
0.000000,0.000000,-1.317309
0.000000,0.000000,-1.275590
0.000000,0.000000,-1.238944
0.000000,0.000000,-1.213464
0.000000,0.000000,-1.188729
0.000000,0.000000,-1.148333
0.000000,0.000000,-1.084608
0.000000,0.000000,-1.050150
0.000000,0.000000,-1.026505
0.000000,0.000000,-0.962105
0.000000,0.000000,-0.912721
0.000000,0.000000,-0.863040
0.000000,0.000000,-0.807785
0.000000,0.000000,-0.773653
0.000000,0.000000,-0.762788
0.000000,0.000000,-0.710939
0.000000,0.000000,-0.684850
0.000000,0.000000,-0.654532
0.000000,0.000000,-0.633415
0.000000,0.000000,-0.593221
0.000000,0.000000,-0.556946
0.000000,0.000000,-0.562437
0.000000,0.000000,-0.575771
0.000000,0.000000,-0.598549
0.000000,0.000000,-0.623927
0.000000,0.000000,-0.656312
0.000000,0.000000,-0.760548
0.000000,0.000000,-0.876618
0.000000,0.000000,-1.001835
0.000000,0.000000,-1.165460
0.000000,0.000000,-1.420059
0.000000,0.000000,-1.506378
0.000000,0.000000,-1.536483
0.000000,0.000000,-1.537751
0.000000,0.000000,-1.540184
0.000000,0.000000,-1.606736
0.000000,0.000000,-1.638394
0.000000,0.000000,-1.558732
0.000000,0.000000,-1.501579
0.000000,0.000000,-1.529672
0.000000,0.000000,-1.550982
0.000000,0.000000,-1.537885
0.000000,0.000000,-1.554669
0.000000,0.000000,-1.560428
0.000000,0.000000,-1.598773
0.000000,0.000000,-1.641765
0.000000,0.000000,-1.668114
0.000000,0.000000,-1.640701
0.000000,0.000000,-1.572951
0.000000,0.000000,-1.537977
0.000000,0.000000,-1.541283
0.000000,0.000000,-1.547990
0.000000,0.000000,-1.558620
0.000000,0.000000,-1.569552
0.000000,0.000000,-1.579862
0.000000,0.000000,-1.613927
0.000000,0.000000,-1.614500
0.000000,0.000000,-1.605694
0.000000,0.000000,-1.607885
0.000000,0.000000,-1.608996
0.000000,0.000000,-1.606424
0.000000,0.000000,-1.601535
0.000000,0.000000,-1.598003
0.000000,0.000000,-1.593519
0.000000,0.000000,-1.590113
0.000000,0.000000,-1.587654
0.000000,0.000000,-1.586802
0.000000,0.000000,-1.587125
0.000000,0.000000,-1.588742
0.000000,0.000000,-1.590566
0.000000,0.000000,-1.591455
0.000000,0.000000,-1.591600
0.000000,0.000000,-1.591068
0.000000,0.000000,-1.590822
0.000000,0.000000,-1.590586
0.000000,0.000000,-1.591200
0.000000,0.000000,-1.591555
0.000000,0.000000,-1.591982
0.000000,0.000000,-1.592016
0.000000,0.000000,-1.591766
0.000000,0.000000,-1.591279
