-0.004553,3.171375,-1.584771
-0.004597,3.171384,-1.585625
-0.004464,3.171366,-1.587557
-0.004386,3.171358,-1.588582
-0.004433,3.171375,-1.589408
-0.004385,3.171392,-1.590730
-0.004321,3.171366,-1.591946
-0.004353,3.171392,-1.593531
-0.004418,3.171375,-1.594325
-0.004305,3.171366,-1.595151
-0.004236,3.171358,-1.598088
-0.003968,3.171418,-1.600788
-0.003818,3.171453,-1.602590
-0.003741,3.171427,-1.604436
-0.003414,3.171384,-1.605776
-0.003467,3.171410,-1.606885
-0.003230,3.171419,-1.608103
-0.003240,3.171436,-1.608943
-0.003352,3.171436,-1.609319
-0.003379,3.171453,-1.610039
-0.003421,3.171393,-1.609971
-0.003438,3.171462,-1.610279
-0.003367,3.171445,-1.610621
-0.003351,3.171445,-1.610545
-0.003101,3.171427,-1.610636
-0.003066,3.171392,-1.610684
-0.002997,3.171401,-1.611010
-0.002966,3.171392,-1.610752
-0.002935,3.171418,-1.611124
-0.002941,3.171418,-1.611056
-0.003026,3.171401,-1.611202
-0.003050,3.171435,-1.611549
-0.003111,3.171418,-1.611598
-0.003203,3.171470,-1.611710
-0.003053,3.171453,-1.611684
-0.002990,3.171444,-1.611896
-0.003120,3.171444,-1.611687
-0.003008,3.171470,-1.611738
-0.002813,3.171479,-1.611583
-0.003050,3.171461,-1.611347
-0.003034,3.171470,-1.611335
-0.003295,3.171435,-1.611245
-0.003464,3.171426,-1.610998
-0.003295,3.171391,-1.611175
-0.003314,3.171452,-1.611156
-0.003305,3.171522,-1.611154
-0.003111,3.171556,-1.611298
-0.002971,3.171582,-1.611334
-0.002776,3.171573,-1.611145
-0.002738,3.171573,-1.611246
-0.002801,3.171547,-1.611157
-0.003031,3.171564,-1.611096
-0.003081,3.171573,-1.610771
-0.003045,3.171590,-1.610916
-0.003250,3.171608,-1.610858
-0.003137,3.171634,-1.610805
-0.003194,3.171573,-1.611038
-0.003279,3.171565,-1.610723
-0.003121,3.171556,-1.610842
-0.002973,3.171573,-1.610682
-0.003130,3.171625,-1.610434
-0.003202,3.171660,-1.610346
-0.003333,3.171703,-1.610409
-0.003405,3.171695,-1.610688
-0.003488,3.171669,-1.610956
-0.003585,3.171634,-1.610751
-0.003483,3.171634,-1.610753
-0.003335,3.171617,-1.610661
-0.003226,3.171591,-1.610416
-0.003159,3.171669,-1.610390
-0.003126,3.171625,-1.610145
-0.003129,3.171617,-1.610217
-0.002984,3.171582,-1.610312
-0.003138,3.171634,-1.610207
-0.003280,3.171617,-1.610033
-0.003410,3.171626,-1.610049
-0.003244,3.171617,-1.610353
-0.003205,3.171600,-1.610417
-0.003227,3.171634,-1.610387
-0.003335,3.171599,-1.610425
-0.003150,3.171564,-1.610300
-0.003079,3.171556,-1.610643
-0.003354,3.171547,-1.610077
-0.003063,3.171504,-1.610402
-0.003329,3.171495,-1.610109
-0.003246,3.171487,-1.610238
-0.003343,3.171495,-1.609963
-0.003330,3.171469,-1.610069
-0.003336,3.171417,-1.610250
-0.003360,3.171435,-1.610372
-0.003222,3.171409,-1.610422
-0.003176,3.171400,-1.610251
-0.003222,3.171452,-1.610390
-0.003210,3.171461,-1.610108
-0.003260,3.171530,-1.610113
-0.003295,3.171513,-1.609965
-0.003306,3.171453,-1.610008
-0.003312,3.171409,-1.610146
-0.003262,3.171331,-1.610546
-0.003185,3.171348,-1.610508
-0.003065,3.171348,-1.610521
-0.003203,3.171409,-1.609848
-0.003279,3.171391,-1.610093
-0.003210,3.171374,-1.610108
-0.003292,3.171357,-1.610065
-0.003154,3.171357,-1.609760
-0.003045,3.171356,-1.610208
-0.003081,3.171374,-1.609993
-0.003133,3.171400,-1.610050
-0.003096,3.171426,-1.610178
-0.003308,3.171383,-1.610233
-0.003213,3.171322,-1.610211
-0.003370,3.171305,-1.610304
-0.003371,3.171305,-1.610219
-0.003264,3.171288,-1.610040
-0.003256,3.171296,-1.609984
-0.003018,3.171279,-1.610106
-0.003225,3.171236,-1.609798
-0.002829,3.171184,-1.609429
-0.002886,3.171227,-1.609516
-0.002681,3.171236,-1.608724
-0.003055,3.171106,-1.608637
-0.003246,3.171175,-1.608644
-0.003562,3.171279,-1.608556
-0.003691,3.171149,-1.609359
-0.003653,3.171053,-1.609750
-0.003349,3.171105,-1.610163
-0.003017,3.171149,-1.610430
-0.002783,3.171201,-1.610357
-0.002493,3.171218,-1.610713
-0.002396,3.171261,-1.610502
-0.002342,3.171218,-1.610513
-0.002581,3.171183,-1.610218
-0.002741,3.171175,-1.609565
-0.002983,3.171192,-1.609352
-0.003292,3.171270,-1.608925
-0.003302,3.171322,-1.608803
-0.003510,3.171313,-1.608661
-0.003195,3.171269,-1.608798
-0.002950,3.171261,-1.609095
-0.002694,3.171295,-1.609398
-0.002584,3.171338,-1.609910
-0.002484,3.171382,-1.610390
-0.002574,3.171399,-1.610443
-0.002828,3.171416,-1.610289
-0.002960,3.171425,-1.610268
-0.003017,3.171390,-1.609927
-0.003177,3.171381,-1.609733
-0.003201,3.171416,-1.609591
-0.003025,3.171433,-1.609056
-0.002964,3.171399,-1.608868
-0.002718,3.171390,-1.609105
-0.002559,3.171451,-1.609120
-0.002515,3.171416,-1.608983
-0.002674,3.171416,-1.609081
-0.002779,3.171399,-1.609372
-0.002958,3.171373,-1.609568
-0.003044,3.171399,-1.609721
-0.003301,3.171425,-1.609926
-0.003257,3.171451,-1.610378
-0.003303,3.171469,-1.610061
-0.003028,3.171469,-1.610236
-0.002807,3.171495,-1.610207
-0.002636,3.171529,-1.609871
-0.002450,3.171503,-1.609612
-0.002541,3.171512,-1.609131
-0.002901,3.171547,-1.609409
-0.002933,3.171495,-1.609370
-0.003244,3.171461,-1.608936
-0.003327,3.171469,-1.609199
-0.003385,3.171452,-1.609216
-0.003326,3.171478,-1.609303
-0.003164,3.171487,-1.609562
-0.002928,3.171539,-1.609760
-0.002812,3.171530,-1.609859
-0.002738,3.171521,-1.610025
-0.002650,3.171530,-1.610057
-0.002893,3.171452,-1.609895
-0.002868,3.171382,-1.609950
-0.003051,3.171391,-1.609662
-0.003116,3.171443,-1.609562
-0.003216,3.171382,-1.609457
-0.003239,3.171356,-1.609206
-0.003170,3.171365,-1.609178
-0.003010,3.171416,-1.609258
-0.002851,3.171468,-1.609357
-0.002781,3.171477,-1.609486
-0.002689,3.171442,-1.609713
-0.002976,3.171390,-1.609648
-0.003135,3.171381,-1.609548
-0.003102,3.171321,-1.609869
-0.003342,3.171355,-1.609811
-0.003311,3.171364,-1.609894
-0.003428,3.171346,-1.609783
-0.003190,3.171399,-1.609750
-0.002861,3.171373,-1.609782
-0.002795,3.171329,-1.609314
-0.002638,3.171390,-1.609057
-0.002689,3.171373,-1.609326
-0.002688,3.171408,-1.609355
-0.002692,3.171417,-1.609614
-0.002884,3.171399,-1.609603
-0.002982,3.171399,-1.609818
-0.003026,3.171399,-1.609785
-0.003052,3.171407,-1.609807
-0.003020,3.171381,-1.609683
-0.002959,3.171372,-1.609802
-0.002841,3.171399,-1.609752
-0.002695,3.171485,-1.609834
-0.002612,3.171494,-1.609776
-0.002536,3.171529,-1.609635
-0.002748,3.171494,-1.609627
-0.002828,3.171486,-1.609541
-0.002980,3.171469,-1.609518
-0.003098,3.171521,-1.609868
-0.003277,3.171486,-1.609444
-0.003259,3.171469,-1.609800
-0.003081,3.171469,-1.609893
-0.003055,3.171495,-1.609849
-0.003018,3.171538,-1.609611
-0.002966,3.171539,-1.609718
-0.002622,3.171521,-1.610193
-0.002749,3.171599,-1.609744
-0.003096,3.171582,-1.609596
-0.003155,3.171539,-1.609518
-0.003270,3.171521,-1.609416
-0.003158,3.171539,-1.609400
-0.003173,3.171452,-1.609580
-0.003065,3.171426,-1.609643
-0.002909,3.171426,-1.609733
-0.002806,3.171426,-1.609613
-0.002693,3.171469,-1.609694
-0.002665,3.171513,-1.609805
-0.002820,3.171521,-1.609673
-0.002878,3.171478,-1.609697
-0.002978,3.171426,-1.609906
-0.003202,3.171496,-1.609826
-0.003118,3.171530,-1.609987
-0.003361,3.171521,-1.609471
-0.003230,3.171530,-1.609446
-0.002912,3.171565,-1.609488
-0.002896,3.171530,-1.609288
-0.002676,3.171469,-1.609423
-0.002744,3.171504,-1.609360
-0.002887,3.171504,-1.609440
-0.003018,3.171452,-1.609417
-0.003105,3.171461,-1.609615
-0.003196,3.171426,-1.609580
-0.003231,3.171426,-1.609971
-0.003129,3.171452,-1.609798
-0.003167,3.171461,-1.609695
-0.003038,3.171409,-1.609908
-0.002846,3.171443,-1.609654
-0.002808,3.171443,-1.609854
-0.002801,3.171495,-1.609719
-0.002835,3.171460,-1.609767
-0.002911,3.171452,-1.609372
-0.002981,3.171460,-1.609521
-0.003085,3.171434,-1.609460
-0.003145,3.171478,-1.609541
-0.003132,3.171478,-1.609580
-0.003062,3.171478,-1.609430
-0.002912,3.171452,-1.609527
-0.002716,3.171426,-1.609489
-0.002576,3.171460,-1.609643
-0.002501,3.171459,-1.609540
-0.002507,3.171468,-1.609506
-0.002646,3.171494,-1.609251
-0.002671,3.171529,-1.609595
-0.002819,3.171520,-1.609504
-0.002959,3.171503,-1.609610
-0.002993,3.171512,-1.609526
-0.003036,3.171546,-1.609452
-0.002976,3.171546,-1.609598
-0.003002,3.171546,-1.609676
-0.002955,3.171511,-1.609766
-0.003051,3.171563,-1.609236
-0.002790,3.171520,-1.609765
-0.002881,3.171528,-1.610163
-0.003233,3.171536,-1.609584
-0.003212,3.171527,-1.609922
-0.003408,3.171501,-1.609892
-0.003466,3.171518,-1.609846
-0.003340,3.171527,-1.609583
-0.003480,3.171535,-1.609631
-0.003232,3.171527,-1.609603
-0.003267,3.171518,-1.609571
-0.003078,3.171474,-1.609598
-0.003053,3.171423,-1.609727
-0.002997,3.171406,-1.609745
-0.003082,3.171414,-1.610017
-0.003299,3.171345,-1.610587
-0.003346,3.171258,-1.610381
-0.003345,3.171293,-1.610481
-0.003220,3.171362,-1.610038
-0.003123,3.171413,-1.609055
-0.002737,3.171414,-1.608359
-0.002625,3.171362,-1.607878
-0.002817,3.171379,-1.607682
-0.003128,3.171396,-1.608218
-0.003579,3.171318,-1.608592
-0.003726,3.171266,-1.609436
-0.003804,3.171275,-1.610118
-0.003753,3.171292,-1.610866
-0.003413,3.171275,-1.611334
-0.002915,3.171344,-1.611497
-0.002670,3.171327,-1.611165
-0.002575,3.171283,-1.610460
-0.002719,3.171258,-1.609889
-0.003101,3.171171,-1.609381
-0.003465,3.171180,-1.608661
-0.003867,3.171163,-1.608247
-0.003814,3.171197,-1.608424
-0.003461,3.171171,-1.608784
-0.002932,3.171145,-1.609382
-0.002653,3.171137,-1.609873
-0.002458,3.171119,-1.610028
-0.002304,3.171050,-1.610470
-0.002394,3.171007,-1.610414
-0.002574,3.170973,-1.610593
-0.002937,3.170895,-1.610392
-0.003126,3.170869,-1.610250
-0.003192,3.170886,-1.609839
-0.003189,3.170912,-1.609526
-0.003016,3.170860,-1.609155
-0.002661,3.170886,-1.608956
-0.002649,3.170869,-1.608642
-0.002424,3.170799,-1.608622
-0.002372,3.170860,-1.608864
-0.002466,3.170860,-1.609215
-0.002579,3.170894,-1.609485
-0.002729,3.170868,-1.609780
-0.002987,3.170825,-1.610279
-0.009200,3.170729,-1.611489
-0.005373,3.169488,-1.610954
-0.009458,3.168586,-1.604432
-0.010020,3.168907,-1.601771
-0.009231,3.169184,-1.599535
-0.009952,3.169375,-1.601869
-0.011388,3.168924,-1.596002
0.012880,3.171779,-1.512784
-0.038413,3.173913,-1.283710
0.006060,3.174165,-1.274983
0.010995,3.195534,-1.166008
-0.018747,3.234481,-1.091698
-0.027950,3.241746,-1.046763
-0.033442,3.208806,-1.124789
-0.037602,3.165977,-1.195599
-0.068397,3.148036,-1.210669
-0.017133,3.143341,-1.073005
-0.002568,3.139202,-1.109670
-0.032431,3.111113,-1.066207
-0.042340,3.090914,-1.092538
-0.050356,3.082095,-1.151890
-0.031211,3.088857,-1.190727
-0.025383,3.120955,-1.234682
0.007802,3.150328,-1.206610
-0.017100,3.169528,-1.163308
-0.006466,3.172722,-1.159284
0.016416,3.191263,-1.145269
0.040148,3.206973,-1.157073
0.004393,3.205194,-1.148536
0.004429,3.183537,-1.163844
0.007057,3.144590,-1.245647
0.010614,3.126493,-1.166276
0.003830,3.119011,-1.143796
0.014004,3.106147,-1.133131
0.003615,3.078162,-1.101890
-0.002451,3.061220,-1.145622
-0.023826,3.059432,-1.121713
-0.040083,3.091680,-1.216835
-0.026686,3.130869,-1.264698
-0.063817,3.153679,-1.270212
-0.029702,3.161934,-1.192858
-0.012879,3.187401,-1.212940
0.010201,3.195716,-1.240519
-0.003906,3.189188,-1.273500
-0.003597,3.170874,-1.307931
-0.007781,3.126051,-1.318676
-0.009651,3.117041,-1.336760
-0.021105,3.101495,-1.201766
-0.007474,3.078207,-1.166892
-0.009396,3.053461,-1.083619
-0.013781,3.033158,-1.090460
-0.013735,3.028427,-1.072762
-0.039185,3.039729,-1.099454
-0.031200,3.082955,-1.211444
-0.026935,3.115495,-1.137318
-0.046712,3.145900,-1.113572
-0.067041,3.154528,-1.090915
-0.048160,3.178824,-1.117492
-0.028633,3.191081,-1.089366
-0.025767,3.195786,-1.141952
-0.024247,3.183165,-1.164752
-0.019809,3.149201,-1.213938
-0.012689,3.119819,-1.247340
0.000652,3.100480,-1.179644
0.015477,3.088892,-1.155574
-0.022214,3.053018,-1.105914
-0.019226,3.035650,-1.112957
-0.003615,3.033080,-1.133048
-0.049133,3.055701,-1.128704
-0.051247,3.089231,-1.181026
-0.050009,3.128013,-1.204152
-0.032383,3.145305,-1.097827
-0.023936,3.157282,-1.102400
-0.005077,3.176327,-1.076143
-0.017239,3.184617,-1.164499
0.010814,3.184122,-1.096755
0.001842,3.164905,-1.117359
-0.003631,3.137701,-1.196781
0.008903,3.108728,-1.151054
0.029187,3.093747,-1.142912
0.049748,3.086195,-1.139425
0.015472,3.052162,-1.088824
-0.005963,3.035071,-1.032981
0.001727,3.030228,-1.080135
0.011452,3.042095,-1.132802
-0.013888,3.076675,-1.214343
0.010389,3.108522,-1.102752
0.003239,3.131524,-1.075830
-0.023907,3.138798,-1.074273
0.007861,3.160550,-1.151074
0.023102,3.174924,-1.180450
0.033038,3.172563,-1.214702
0.022748,3.153728,-1.246914
0.013385,3.113227,-1.302419
0.009620,3.099200,-1.285816
0.005488,3.083872,-1.168151
-0.006116,3.065669,-1.093787
-0.018174,3.038605,-1.042061
-0.011224,3.017226,-1.062666
-0.024093,3.018084,-1.046454
-0.007943,3.047121,-1.181111
-0.002946,3.089669,-1.281647
-0.014668,3.116143,-1.246982
-0.046182,3.133886,-1.154110
-0.020330,3.144953,-1.116308
-0.010597,3.164751,-1.157449
0.022946,3.167747,-1.181333
0.009444,3.150717,-1.146802
0.010002,3.118774,-1.217653
0.005967,3.085131,-1.225861
0.041647,3.062372,-1.134297
0.009562,3.025778,-1.174883
0.000810,3.011247,-1.140259
-0.019209,2.995381,-1.087118
-0.044182,3.004746,-1.095678
-0.020890,3.040431,-1.195171
-0.006713,3.071132,-1.135658
-0.033453,3.098665,-1.133660
-0.044124,3.106303,-1.082543
0.018255,3.116146,-1.045696
0.013619,3.133888,-1.066089
0.024363,3.136953,-1.115628
0.010121,3.117753,-1.088724
0.012680,3.090740,-1.143672
0.002230,3.055794,-1.159269
0.006050,3.040344,-1.032991
0.010609,3.029799,-1.049247
-0.014386,3.005877,-1.053283
-0.035191,2.973465,-0.985196
-0.051411,2.982779,-1.098118
-0.019472,3.018948,-1.228703
-0.003278,3.047653,-1.201299
-0.003773,3.074369,-1.134643
-0.031173,3.084916,-1.099887
-0.034838,3.109237,-1.091679
-0.032850,3.126347,-1.122438
-0.015005,3.124801,-1.150024
-0.012068,3.094620,-1.158048
-0.013131,3.059423,-1.183380
-0.001685,3.035284,-1.123953
0.004301,3.021656,-1.070241
-0.026087,2.987204,-1.038131
-0.042355,2.969410,-1.089581
-0.027239,2.969219,-1.133452
-0.047724,2.992307,-1.125523
-0.041739,3.024520,-1.147736
-0.026075,3.056279,-1.117597
-0.009878,3.086547,-1.088702
-0.042538,3.098317,-0.966498
